1,0-571561822.jpg,500,375,19,1404114727,梅西,,华师大,共青场,中国,上海,朱政
2,021340089992_2.jpg,724,1024,150,1404114727,梅西,,华师大,共青场,中国,上海,朱政
3,1404089636962.jpg,435,320,31,1404114727,梅西,,华师大,共青场,中国,上海,朱政
4,1557_0937.jpg,650,886,233,1404114727,梅西,,华师大,共青场,中国,上海,朱政
5,15943286_162809.jpg,600,429,44,1404114727,梅西,Messi,华师大,共青场,中国,上海,朱政
6,1930225497v_307.jpg,223,307,12,1404114727,梅西,Messi,华师大,共青场,中国,上海,朱政
7,201010224403.jpg,450,338,105,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
8,2012061009480463.jpg,520,346,43,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
9,20140627221305_95.jpg,620,430,38,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
10,201462792713625i7fvh.jpg,500,360,141,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
11,25.jpg,400,600,40,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
12,3106&fm=11&gp=0.jpg,400,300,26,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
13,349557412_2.jpg,1024,699,152,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
14,38a0574a.jpg,900,600,46,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
15,4422201388.jpg,569,409,303,1404114728,梅西,Messi,华师大,共青场,中国,上海,朱政
16,497986823.jpg,500,357,26,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
17,5069387C.jpg,399,538,33,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
18,5098848_2.jpg,1024,714,162,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
19,529793152638.jpg,400,396,32,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
20,578421047.jpg,660,511,50,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
21,58013866_2.jpg,748,1024,171,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
22,8388216_950.jpg,550,373,46,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
23,9084948922.jpg,350,488,157,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
24,909306309_2.jpg,756,1024,219,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
25,9398543.jpg,349,450,29,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
26,=23&gp=0.jpg,313,300,17,1404114729,梅西,Messi,华师大,共青场,中国,上海,朱政
27,c-7bdfdc658573.jpg,440,293,20,1404114730,梅西,Messi,华师大,共青场,中国,上海,朱政
28,Img401445296.jpg,284,400,42,1404114730,梅西,Messi,华师大,共青场,中国,上海,朱政
29,res01_attpic_brief.jpg,300,347,106,1404114730,梅西,Messi,华师大,共青场,中国,上海,朱政
30,res05_attpic_brief.jpg,300,462,149,1404114730,梅西,Messi,华师大,共青场,中国,上海,朱政
