1,228_1.jpg,287,350,67,1404113579,高楼,building,中国,上海,null,null,张智杰
2,228_10.jpg,960,640,282,1404113548,高楼,building,中国,上海,null,null,张智杰
3,228_11.jpg,600,800,61,1404113536,东方明珠,oriental pearl TV tower,中国,上海,null,null,张智杰
4,228_12.jpg,994,671,128,1404113283,外白渡桥,bridge,中国,上海,null,null,张智杰
5,228_13.jpg,535,400,69,1404113702,高楼,building,中国,上海,null,null,张智杰
6,228_14.jpg,380,523,73,1404114667,外滩,the Bund,中国,上海,null,null,张智杰
7,228_15.jpg,600,476,85,1404113554,机场,airport,中国,上海,null,null,张智杰
8,228_16.jpg,3911,2510,3981,1404113307,城隍庙,temple,中国,上海,null,null,张智杰
9,228_17.jpg,1952,2592,1781,1404113319,街头风景,street,中国,上海,null,null,张智杰
10,228_18.jpg,550,367,34,1404113519,夜景,night view,中国,上海,null,null,张智杰
11,228_19.jpg,450,300,165,1404114686,高楼,building,中国,上海,null,null,张智杰
12,228_2.jpg,1944,2592,538,1404113479,外滩,the Bund,中国,上海,null,null,张智杰
13,228_20.jpg,388,278,30,1404113527,外滩,the Bund,中国,上海,null,null,张智杰
14,228_21.jpg,883,659,155,1404113388,高楼,building,中国,上海,null,null,张智杰
15,228_22.jpg,2592,1944,525,1404113709,江河,river,中国,上海,null,null,张智杰
16,228_23.jpg,0,0,32,1404114701,外滩,the Bund,中国,上海,null,null,张智杰
17,228_24.jpg,0,0,50,1404113631,钟,clock,中国,上海,null,null,张智杰
18,228_25.jpg,400,300,14,1404113249,高楼,building,中国,上海,null,null,张智杰
19,228_26.jpg,400,277,36,1404113688,高楼,building,中国,上海,null,null,张智杰
20,228_27.jpg,1000,750,130,1404113378,好看的建筑,beautiful building,中国,上海,null,null,张智杰
21,228_28.jpg,800,600,108,1404113417,工厂,factory,中国,上海,null,null,张智杰
22,228_29.jpg,1536,1024,207,1404113431,外滩,the Bund,中国,上海,null,null,张智杰
23,228_3.jpg,1944,2592,468,1404113678,高楼,building,中国,上海,null,null,张智杰
24,228_30.jpg,334,220,11,1404113608,高楼,building,中国,上海,null,null,张智杰
25,228_4.jpg,900,583,311,1404113351,外滩夜景,the Bund and night view,中国,上海,null,null,张智杰
26,228_5.jpg,0,0,52,1404113268,外滩,the Bund,中国,上海,null,null,张智杰
27,228_6.jpg,800,600,94,1404113239,外滩,the Bund,中国,上海,null,null,张智杰
28,228_7.jpg,450,243,59,1404113409,雨中的外滩,the bund in the rain,中国,上海,null,null,张智杰
29,228_8.jpg,960,640,172,1404113667,城隍庙,temple,中国,上海,null,null,张智杰
30,228_9.jpg,722,720,121,1404113509,世博会,the expo,中国,上海,null,null,张智杰
