1,153_01.jpg,2500,1423,466,1404114295,玉门关,yumenguan,中国,兰州,null,null,zhuchaofan
2,153_02.jpg,1024,683,161,1404115810,太阳岛,sun Island,中国,哈尔冰,null,null,zhuchaofan
3,153_03.jpg,677,1024,302,1404115938,九寨沟,jiuzhaigou,中国,成都,null,null,zhuchaofan
4,153_04.jpg,2592,1728,806,1404116070,布达拉宫,budalagong,中国,拉萨,null,null,zhuchaofan
5,153_05.jpg,499,750,134,1404116176,丽江,lijiang,中国,昆明,null,null,zhuchaofan
6,153_06.jpg,1200,730,302,1404116331,曲江,qujiang,中国,西安,null,null,zhuchaofan
7,153_07.jpg,563,750,111,1404116435,兵马俑,bingmayong,中国,西安,null,null,zhuchaofan
8,153_08.jpg,961,575,103,1404116490,鸟巢,niaochao,中国,北京,null,null,zhuchaofan
9,153_09.jpg,980,330,219,1404124993,西湖,west lake,中国,杭州,null,null,zhuchaofan
10,153_10.jpg,1024,685,303,1404125125,灵隐寺,lingyinsi,中国,杭州,null,null,zhuchaofan
11,153_11.jpg,1920,1440,349,1404125360,中山陵,zhongshanling,中国,南京,null,null,zhuchaofan
12,153_12.jpg,900,600,134,1404125481,总统府,zongtongfu,中国,南京,null,null,zhuchaofan
13,153_13.jpg,350,220,58,1404125718,外滩,waitan,中国,上海,null,null,zhuchaofan
14,153_14.jpg,1200,800,314,1404125773,上海博物馆,shanghaibowuguan,中国,上海,null,null,zhuchaofan
15,153_15.jpg,1600,1153,493,1404126275,黄山,yellowmountain,中国,合肥,null,null,zhuchaofan
16,153_16.jpg,1536,2048,1200,1404127897,小路,road,华师大,5舍,中国,上海,zhuchaofan
17,153_17.jpg,1536,2048,1111,1404127964,小草,grass,华师大,共青场,中国,上海,zhuchaofan
18,153_18.jpg,390,260,37,1404128818,人,person,华师大,大学生活动中心,中国,上海,zhuchaofan
19,153_19.jpg,550,360,66,1404128943,打篮球,playbasketball,华师大,体育馆,中国,上海,zhuchaofan
20,153_20.jpg,1227,838,103,1404129898,讲座,lecture,华师大,田家炳,中国,上海,zhuchaofan
21,153_21.jpg,640,480,50,1404129561,床,bed,华师大,8舍,中国,上海,zhuchaofan
22,153_22.jpg,480,319,31,1404129694,雕塑,diaosu,华师大,毛像,中国,上海,zhuchaofan
23,153_23.jpg,376,321,28,1404130340,书,book,华师大,新图书馆,中国,上海,zhuchaofan
24,153_24.jpg,694,492,95,1404132069,文史楼,wenshilou,华师大,文史楼,中国,上海,zhuchaofan
25,153_25.jpg,648,433,80,1404132176,物理楼,wulilou,华师大,物理楼,中国,上海,zhuchaofan
26,153_26.jpg,480,360,21,1404130648,文科大楼,wenkedalou,华师大,文科大楼,中国,上海,zhuchaofan
27,153_27.jpg,768,1024,321,1404130748,理科楼,likelou,华师大,理科楼,中国,上海,zhuchaofan
28,153_28.jpg,850,380,188,1404130844,白云山,baiyunshan,中国,郑州,null,null,zhuchaofan
29,153_29.jpg,617,363,40,1404130989,秦皇岛,qinhuangdao,中国,石家庄,null,null,zhuchaofan
30,153_30.jpg,600,450,136,1404131117,布家寨,bujiazhai,中国,广州,null,null,zhuchaofan
